Time,Value
23:05:34.466.556,69
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,192
23:05:34.466.556,165
23:05:34.466.556,148
23:05:34.466.556,44
23:05:34.466.556,198
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,128
23:05:34.466.556,127
23:05:34.466.556,0
23:05:34.466.556,128
23:05:34.466.556,157
23:05:34.466.556,195
23:05:34.466.556,0
23:05:34.466.556,128
23:05:34.466.556,157
23:05:34.466.556,195
23:05:34.466.556,0
23:05:34.466.556,128
23:05:34.466.556,157
23:05:34.466.556,195
23:05:34.466.556,0
23:05:34.466.556,128
23:05:34.466.556,157
23:05:34.466.556,195
23:05:34.466.556,87
23:05:34.466.556,196
23:05:34.466.556,250
23:05:34.466.556,194
23:05:34.466.556,162
23:05:34.466.556,214
23:05:34.466.556,166
23:05:34.466.556,69
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,192
23:05:34.466.556,188
23:05:34.466.556,148
23:05:34.466.556,44
23:05:34.466.556,198
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,128
23:05:34.466.556,127
23:05:34.466.556,0
23:05:34.466.556,128
23:05:34.466.556,157
23:05:34.466.556,195
23:05:34.466.556,0
23:05:34.466.556,128
23:05:34.466.556,157
23:05:34.466.556,195
23:05:34.466.556,0
23:05:34.466.556,128
23:05:34.466.556,157
23:05:34.466.556,195
23:05:34.466.556,0
23:05:34.466.556,128
23:05:34.466.556,157
23:05:34.466.556,195
23:05:34.466.556,109
23:05:34.466.556,197
23:05:34.466.556,250
23:05:34.466.556,194
23:05:34.466.556,64
23:05:34.466.556,214
23:05:34.466.556,166
23:05:34.466.556,69
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,192
23:05:34.466.556,230
23:05:34.466.556,148
23:05:34.466.556,44
23:05:34.466.556,198
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,128
23:05:34.466.556,127
23:05:34.466.556,0
23:05:34.466.556,128
23:05:34.466.556,157
23:05:34.466.556,195
23:05:34.466.556,0
23:05:34.466.556,128
23:05:34.466.556,157
23:05:34.466.556,195
23:05:34.466.556,0
23:05:34.466.556,128
23:05:34.466.556,157
23:05:34.466.556,195
23:05:34.466.556,0
23:05:34.466.556,128
23:05:34.466.556,157
23:05:34.466.556,195
23:05:34.466.556,136
23:05:34.466.556,197
23:05:34.466.556,250
23:05:34.466.556,194
23:05:34.466.556,54
23:05:34.466.556,214
23:05:34.466.556,166
23:05:34.466.556,69
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,192
23:05:34.466.556,228
23:05:34.466.556,148
23:05:34.466.556,44
23:05:34.466.556,198
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,128
23:05:34.466.556,127
23:05:34.466.556,0
23:05:34.466.556,128
23:05:34.466.556,157
23:05:34.466.556,195
23:05:34.466.556,0
23:05:34.466.556,128
23:05:34.466.556,157
23:05:34.466.556,195
23:05:34.466.556,0
23:05:34.466.556,128
23:05:34.466.556,157
23:05:34.466.556,195
23:05:34.466.556,0
23:05:34.466.556,128
23:05:34.466.556,157
23:05:34.466.556,195
23:05:34.466.556,225
23:05:34.466.556,197
23:05:34.466.556,250
23:05:34.466.556,194
23:05:34.466.556,23
23:05:34.466.556,214
23:05:34.466.556,166
23:05:34.466.556,69
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,192
23:05:34.466.556,252
23:05:34.466.556,148
23:05:34.466.556,44
23:05:34.466.556,198
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,0
23:05:34.466.556,128
23:05:34.466.556,127
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,102
23:05:35.036.271,198
23:05:35.036.271,250
23:05:35.036.271,194
23:05:35.036.271,231
23:05:35.036.271,213
23:05:35.036.271,166
23:05:35.036.271,69
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,192
23:05:35.036.271,20
23:05:35.036.271,149
23:05:35.036.271,44
23:05:35.036.271,198
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,127
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,82
23:05:35.036.271,199
23:05:35.036.271,250
23:05:35.036.271,194
23:05:35.036.271,147
23:05:35.036.271,213
23:05:35.036.271,166
23:05:35.036.271,69
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,192
23:05:35.036.271,62
23:05:35.036.271,149
23:05:35.036.271,44
23:05:35.036.271,198
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,127
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,132
23:05:35.036.271,199
23:05:35.036.271,250
23:05:35.036.271,194
23:05:35.036.271,129
23:05:35.036.271,213
23:05:35.036.271,166
23:05:35.036.271,69
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,192
23:05:35.036.271,62
23:05:35.036.271,149
23:05:35.036.271,44
23:05:35.036.271,198
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,127
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,182
23:05:35.036.271,199
23:05:35.036.271,250
23:05:35.036.271,194
23:05:35.036.271,112
23:05:35.036.271,213
23:05:35.036.271,166
23:05:35.036.271,69
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,192
23:05:35.036.271,84
23:05:35.036.271,149
23:05:35.036.271,44
23:05:35.036.271,198
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,127
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,19
23:05:35.036.271,200
23:05:35.036.271,250
23:05:35.036.271,194
23:05:35.036.271,78
23:05:35.036.271,213
23:05:35.036.271,166
23:05:35.036.271,69
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,192
23:05:35.036.271,92
23:05:35.036.271,149
23:05:35.036.271,44
23:05:35.036.271,198
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,127
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,116
23:05:35.036.271,200
23:05:35.036.271,250
23:05:35.036.271,194
23:05:35.036.271,44
23:05:35.036.271,213
23:05:35.036.271,166
23:05:35.036.271,69
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,192
23:05:35.036.271,104
23:05:35.036.271,149
23:05:35.036.271,44
23:05:35.036.271,198
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,127
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,163
23:05:35.036.271,200
23:05:35.036.271,250
23:05:35.036.271,194
23:05:35.036.271,27
23:05:35.036.271,213
23:05:35.036.271,166
23:05:35.036.271,69
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,192
23:05:35.036.271,116
23:05:35.036.271,149
23:05:35.036.271,44
23:05:35.036.271,198
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,127
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,157
23:05:35.036.271,200
23:05:35.036.271,250
23:05:35.036.271,194
23:05:35.036.271,30
23:05:35.036.271,213
23:05:35.036.271,166
23:05:35.036.271,69
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,192
23:05:35.036.271,116
23:05:35.036.271,149
23:05:35.036.271,44
23:05:35.036.271,198
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,127
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,172
23:05:35.036.271,201
23:05:35.036.271,250
23:05:35.036.271,194
23:05:35.036.271,189
23:05:35.036.271,212
23:05:35.036.271,166
23:05:35.036.271,69
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,192
23:05:35.036.271,164
23:05:35.036.271,149
23:05:35.036.271,44
23:05:35.036.271,198
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,127
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,197
23:05:35.036.271,201
23:05:35.036.271,250
23:05:35.036.271,194
23:05:35.036.271,181
23:05:35.036.271,212
23:05:35.036.271,166
23:05:35.036.271,69
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,192
23:05:35.036.271,170
23:05:35.036.271,149
23:05:35.036.271,44
23:05:35.036.271,198
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,127
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,109
23:05:35.036.271,202
23:05:35.036.271,250
23:05:35.036.271,194
23:05:35.036.271,121
23:05:35.036.271,212
23:05:35.036.271,166
23:05:35.036.271,69
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,192
23:05:35.036.271,208
23:05:35.036.271,149
23:05:35.036.271,44
23:05:35.036.271,198
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,127
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,243
23:05:35.036.271,202
23:05:35.036.271,250
23:05:35.036.271,194
23:05:35.036.271,73
23:05:35.036.271,212
23:05:35.036.271,166
23:05:35.036.271,69
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,192
23:05:35.036.271,224
23:05:35.036.271,149
23:05:35.036.271,44
23:05:35.036.271,198
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,127
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,2
23:05:35.036.271,203
23:05:35.036.271,250
23:05:35.036.271,194
23:05:35.036.271,68
23:05:35.036.271,212
23:05:35.036.271,166
23:05:35.036.271,69
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,192
23:05:35.036.271,230
23:05:35.036.271,149
23:05:35.036.271,44
23:05:35.036.271,198
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,127
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,25
23:05:35.036.271,203
23:05:35.036.271,250
23:05:35.036.271,194
23:05:35.036.271,60
23:05:35.036.271,212
23:05:35.036.271,166
23:05:35.036.271,69
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,192
23:05:35.036.271,220
23:05:35.036.271,149
23:05:35.036.271,44
23:05:35.036.271,198
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,127
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,53
23:05:35.036.271,203
23:05:35.036.271,250
23:05:35.036.271,194
23:05:35.036.271,50
23:05:35.036.271,212
23:05:35.036.271,166
23:05:35.036.271,69
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,192
23:05:35.036.271,238
23:05:35.036.271,149
23:05:35.036.271,44
23:05:35.036.271,198
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,127
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,68
23:05:35.036.271,204
23:05:35.036.271,250
23:05:35.036.271,194
23:05:35.036.271,209
23:05:35.036.271,211
23:05:35.036.271,166
23:05:35.036.271,69
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,192
23:05:35.036.271,34
23:05:35.036.271,150
23:05:35.036.271,44
23:05:35.036.271,198
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,127
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,211
23:05:35.036.271,204
23:05:35.036.271,250
23:05:35.036.271,194
23:05:35.036.271,158
23:05:35.036.271,211
23:05:35.036.271,166
23:05:35.036.271,69
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,192
23:05:35.036.271,49
23:05:35.036.271,150
23:05:35.036.271,44
23:05:35.036.271,198
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,127
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,166
23:05:35.036.271,204
23:05:35.036.271,250
23:05:35.036.271,194
23:05:35.036.271,174
23:05:35.036.271,211
23:05:35.036.271,166
23:05:35.036.271,69
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,192
23:05:35.036.271,39
23:05:35.036.271,150
23:05:35.036.271,44
23:05:35.036.271,198
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,127
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,202
23:05:35.036.271,204
23:05:35.036.271,250
23:05:35.036.271,194
23:05:35.036.271,161
23:05:35.036.271,211
23:05:35.036.271,166
23:05:35.036.271,69
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,192
23:05:35.036.271,50
23:05:35.036.271,150
23:05:35.036.271,44
23:05:35.036.271,198
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,127
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,0
23:05:35.036.271,128
23:05:35.036.271,157
23:05:35.036.271,195
23:05:35.036.271,136
23:05:35.036.271,204
23:05:35.036.271,250
23:05:35.036.271,194
23:05:35.036.271,185
23:05:35.036.271,211
23:05:35.036.271,166
23:05:35.036.271,69
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,0
23:05:35.036.271,192
23:05:35.036.271,45
23:05:35.036.271,150
23:05:35.036.271,44
23:05:35.036.271,198
23:05:35.036.271,0
23:05:35.036.271,0
